rok,miasto,pole,tekst,plik
1991,PL,Komitet organizacyjny,"Do udziału w manifestacji i pochodzie pierwszomajowym zaprosił jego organizator – OPZZ – *wielu znanych polityków i działaczy społecznych różnych orientacji. Jeśli przyjmą zaproszenie, spotkają się o godz. 10 pod siedzibą OPZZ przy ul. Kopernika w Warszawie, aby potem przejść z kwiatami pod pomnik Nike. Swój UDZIAŁ zapowiedziała SdRP* (DT)",PL_1990-2019.md
1991,PL,wiec,"Ludzie zaczęli się zbierać przy ul. Kopernika przed godz. 9. Pojawiły się transparenty podpisane przez OPZZ i SdRP. Do organizatorów pochodu przyłączyły się min. (...). Obecni byli min Kwaśniewski, Miller, Cimoszewicz, Janusz Korwin-Mikke. Brak relacji z wiecu, tylko przemówienia i wystąpienia już z siedziby SLD, gdzie jest spotkanie (ŻW 1991(
W TVP wywiadu udziela na placu Teatralnym Wojciech Jaruzelski. W tym samym czasie przemawia Ewa Spychalska – właściwie to informuje o tym, że stoją autokary w okolicy, które mogą zawieźć uczestników na Rozbrat (02:01 1991_TVP_OPZZ_PPS).
Relacja TVP spod siedziby OPZZ – pokazują, jak ludzie podpisują petycję za wolnością, demokracją itd. Widać delegację SdRP z bukietem kwiatów, jest też Janusz Korwin-Mikke, z którym dziennikarz prowadzi wywiad. Nie ma struktury, jednego centralnego wydarzenia na tym etapie nagrania. Dopiero potem przemawia Alfred Miodowicz (tym razem trzyma kartkę), i od razu przebitka na pochód. Pod pomnikiem Nike widać już nagłośnienie, i słychać zapowiedź przemówienia przewodniczącej OPZZ Ewy Spychalskiej. Jak relacjonuje dziennikarka TVP, *przed pomnikiem warszawskiej Nike była okazja do przemówień i spotkań*. Widać byłych polityków PZPR, którzy są witani, rozdają autografy itd. (1991_TVP_pochod_OPZZ do 00:30)",PL_1990-2019.md
1992,PL,Wydarzenia_alt,"- Spotkania w siedzibie naczelnej SdRP po pochodzie. Kiermasz, rozmowy z ciekawymi ludźmi– Składanie kwiatów na Cytadeli pod Bramą Straceń oraz pod Grobem Nieznanego Żołnierza",PL_1990-2019.md
1992,PL,Aktorzy,"Niechęć do Solidarności ogranicza się jednak do jej elit – podkreślany jest fakt, że przedstawiciele ""Solidarności Socjalistycznej"" uczestniczyli we wspólnym proteście, i to mimo tego, że na schodach kościoła św. Krzyża znów znaleźli się tacy, którzy protestowali przeciwko obchodom święta. Na okładce z tego dnia znajduje się również zdjęcie z pochodu, na którym widnieje hasło znane jeszcze z przedwojennych rytuałów ""Żądamy pracy i chleba"". Oddzielny pochód organizuje PPS Piotra Ikonowicza, a także Solidarność, znów na pl. Wilsona. Do organizowanego przez OPZZ protestu dołączają przedstawiciele SdRP:
>SdRP nie organizuje własnego pochodu, będzie uczestniczyć w tym, co robi OPZZ – powiedział ""Gazecie"" rzecznik prasowy partii Krzysztof Janik. Dodał, że SdRP nie chciałaby ""zawłaszczyć tego święta ludzi pracy dla celów ""politycznych"", dlatego świadomie pozostawia organizację manifestacji OPZZ-owi, jako ""organizacji ludzi świata pracy""
""Alternatywność"" pierwszomajowych rytuałów w stosunku do rzeczywistości społecznej w transformacyjnej Polski pokazują również komiksy z Benkiem (tak mi się przynajmniej zdaje, że to on). Pierwszy maja jest czymś źle widzianym, nie mieszczącym się w granicach nowej, demokratycznej Polski. Wskazuje na to rysunek okraszony podpisem *Byłem na pochodzie*, na którym widzimy Benka z oczami zasłoniętymi czarną ramką – taką samą, z jaką pokazuje się w mediach przestępców. Przeciwnikiem, który zniekształca znaczenia święta zdaje się być również kler. Widać to po rysunku, na którym zdanie wymawiane przez Benka (Proletariusze wszystkich krajów łączcie się) dokańczane jest przez księdza, który wykorzystuje to jako okazję do szerzenia katolicyzmu.",PL_1990-2019.md
1992,PL,TVP,"Świętowanie lewicowe skontrastowane z tłumami z Solidarności. Polska lewica jest z kolei *zbyt podzielona, by razem świętować 1 maja* – historia i ambicje polityczne dzielą. Ewa Spychalska mówi: *Dzień 1 maja to tradycyjne, stare świeto związkowe ze stuletnią tradycją, swego czasu zawłaszczone przez organizacje partyjne jako dytyramb na cześć... natomiast przychodzi czas, by wróciło ono do swoich normalnych tradycji.* Dlaczego nie ma wspólnego pochodu? Ikonowicz mówi, że taka propozycja została wysunięta, ale spotkała się z dezaprobatą władz OPZZ, które obawiają się radykalizmu PPS i jego wpływu na ruch związkowy. Pochód OPZZ duży, przyjechali ludzie z całego kraju. Fragment przemówienia Ewy Spychalskiej: *Czy koszty przebudowy powinni generalnie ponosić tylko ludzie pracy? Czy kolejny raz klasa robotnicza, pracownicy, emeryci mają pozostać oszukanymi? Czy kolejny raz wiara, nadzieja ma być zawiedziona? Dsyć już tego!* Pod kościołem znów stoją tłumy, ale widać, że są to w dużej mierze emeryci, osoby starsze, ponownie zachęcane przez uczestników pochodu do dołączenia do pochodu. Pod Nike słychać tłum skandujący *Kwaśniewski, Kwaśniewski!*. Jesteśmy wszyscy razem! Mówi Kwaśniewski. Dołącza do niego Ewa Spychalska: *Wszyscy razem! Wszyscy razem*. Nie poszliśmy pod Belweder ani pod URM, bo w grucnie rzeczy z lokatorami tych budynków nie ma o czym mówić. Struktura demonstracji PPS przedstawiona jako emeryci i działacze z organizacji lewackich i anarchistycznych. Ikonowicz wzywa do zjednoczenia ruchu robotniczego, oskarża polityków o uczynienie Polski kolonią zachodu. Grozi polskim robotnikom bezrobocie, niskie płace, czynsze. *Zwolnoj rząd, a nie załogi!
Chcemy pracować, a nie głodować
Stelmachowski musi odejść*. Ponownie pochód kończy się pod gmachem ministerstwa finansów",PL_1990-2019.md
1992,PL,Muzyka,Oprawę muzyczną zapewnia kolejarska orkestra,PL_1990-2019.md
1992,PL,Organizacje,"Polska Partia Odnowy Społecznej
Ruch Ludzi Pracy
Demokratyczna Unia Kobiet
Niezależna Inicajtywa Europejska ""NIE
członkowie SdRP
młodzież z ZSMP
*są także delegacje zakładów pracy ze Starachowic, Kraśnika, Krosna, Puław. Przyjechali ludzie Świdnika, Szczecina, Lublina, Wrocławia, Wałbrzycha*",PL_1990-2019.md
1992,PL,Apel,"- Dzień protestu przeciwko nieudolnej polityce gospodarczej i społecznej
- jesteśmy za:
- powszechnym dostępem do pracy, szkoły, mieszkania, ochrony zdrowia
- godnymi warunkami życia
- suwerennością ekonomiczną naszego kraju *Protestujemy przeciwko przerzucaniu ciężaru reform na barki społeczeństwa. Protestujemy przeciwko upadkowi przemysłu, bezrobociu, dalszemu ubożeniu społeczeństwa.* – wołała do tysięcy zgromadzonych ludzi Spychalska. – *Żądamy pracy i chleba! Ten rok jest rokiem szczególny. Wszyscy mieliśmy trzy lata temu ogromne nadzieje, że z ruchem odnowy, nowatorskich reform, pluralizmu, wolności i demokracji zbudujemy nową jakość. Dziś zastanawiamy się czy koszty przebudowy ponosić mają tylko ludzie pracy?*",PL_1990-2019.md
1992,PL,Wspolnie_OPZZ_PPS,Nie,PL_1990-2019.md
1992,PL,Miejsca_pamięci,"PPS: Warecka
SLD i OPZZ: pomnik Nike
SLD i OPZZ: Brama Straceń
SLD i OPZZ: Grób Nieznanego Żołnierza",PL_1990-2019.md
1992,PL,Siedziba Robotnika,"PPS kończy swój pochód na przeciwko MF, pod historyczną siedzibą Robotnika (DT)",PL_1990-2019.md
1992,PL,Plac Grzybowski,nie odbywa się,PL_1990-2019.md
1992,PL,Plac Piłsudskiego,"składanie kwiatów i wieńców pod pomnikiem Nike przez Ewę Spychalską i Aleksandra Kwaśniewskiego (a także przez uczestników pochodu). Potem rezolucja przeciwko polityce społecznej państwa (DT)
Delegacje uczestników składają kwiaty pod Grobem Nieznanego Żołnierza (DT)",PL_1990-2019.md
1992,PL,Brama Straceń,*Delegacje uczestników manifestacji złożyły kwiaty przy Bramie Straceń na Warszawskiej Cytadeli (DT),PL_1990-2019.md
1992,PL,kontra,"Jeden z najbardziej zagorzałych antykomunistów towarzyszy manifestacji jeszcze przez spory kawałek ulicy. Rzucanymi przez niego inwektywami jedna z uczestniczek manifestacji poczuła się tak urażona, że skoczyła z pięściami (DT)
Precz z komuną! Idźcie, to dojdziecie na Kołymę! - krzyczeli de maszerujących w pierwszomajowym pochodzie OPZZ ludzie stojący na stopniach kościoła iw. Krzyża. - Zdrajcy, parobki amerykańskie! Chodźcie z nami, bo z głodu umrzecie! - odkrzykiwali manifestanci. (GW)
Na stopniach kościoła Św. Krzyża ulokowała się niewielka grupa zwolenników ""Solidarności"", która pokrzykiwała w stronę maszerujących ""Precz z Komuną"". W zamian mogła usłyszeć zachętę ""Chodźcie z nami, bo umrzecie z głodu"" (Związkowiec 10.05, 19/1992)",PL_1990-2019.md
1992,PL,Pikniki,"- Spotkania w siedzibie naczelnej SdRP po pochodzie. Tam""tradycyjny"" kiermasz, rozmowy z ciekawymi ludźmi (DT). ""Długo jeszcze pod pomnikiem Nike trwały dyskusje"" (DT)
""Po pochodzie zapraszamy do siedziby Rady Naczelnej SdRP na spotkania: – z Dariuszem Szymczychą i kolegium Trybuny; z Ewą Spychalską i kierownictwem OPZZ; z Aleksandrem Kwaśniewskim i Leszkiem Millerem oraz innymi członkami kierownictwa SdRP. O godz. 12:00 w siedzibie Rady NAczelnej SdRP będzie zorganizowany kiermasz, na którym będzie można kupić dobrą książkę, upominki, odzież i inne drobiazgi (DT 1992)",PL_1990-2019.md
1992,PL,Komitet organizacyjny,"1 Maja jest naszym świętem – ludzi żyjących z pracy własnych rąk. Spotkajmy się więc w warszawskim pochodzie, organizowanym przez OPZZ i SdRP (DT 1992)",PL_1990-2019.md
1992,PL,wiec,"Godzina 10. Zebranych wita przewodnicząca OPZZ Ewa Spychalska. 1 Maja jest w tym roku dniem związkowego protestu. Dlatego na transparentach i w powitaniu kilkukrotnie pada słowo: protest (...) Na placu Teatralnym pod pomnikiem Bohaterów Warszawy tłum jeszcze zgęstniał. Ewa Spychalska i Aleksander Kwaśniewski złożyli wiązanki kwiatów. Potem przemówienie Kwaśniewskiego zrelacjonowane (TP 1992)
Podczas wiecu pod pomnikiem Nike przemówił do zebranych Aleksander Kwaśniewski (...) Danuta Waniek, przewodnicząca DUK, ostro skrytykowała elity polityczne (ŻW 1992)
_ Protestujemy przeciwko przerzucaniu ciężaru reform na barki społeczeństwa, upadkowi przemysłu, bezrobociu, dalszemu ubożeniu społeczeństwa i sprowadzaniu polityki społecznej do jałmużnianych zasiłków _ przywitała zebranych przewodnicząca OPZZ Ewa Spychalska, która w czerwonym płaszczu szła na czele pochodu. (GW 1992(
– Żądamy pracy i chleba – wołała do zgromadzonego przed siedzibą OPZZ tłumu Ewa Slychalska – ten rok jest rokiem szczególnym. Wszyscy mieliśmy trzy lata temu ogromne nadzieje, ze z ruchem odnowy, nowatorskich reform, pluralizmu, wolności i demokracji zbudujemy nową jakość. Dziś, po ponad dwóch latach zastanawiamy się, czy koszty przebudowy ponosić mają tylko ludzie pracy? (Pochód rusza około 10:30, czyli tylko 30 minut wiec) (DT 1992)
W relacji DT informacja również o przemówieniu przewodniczącego ZSMP Piotra Mochnaczewskiego (DT 1992)
W TVP spod OPZZ wyłącznie relacja z przemówienia Ewy Spychalskiej. *Następnie zebrani przeszli pod pomnik warszawskiej Nike, by 1) złożyć kwiaty i 2) zamanifestować przeciwko bezrobociu, obniżaniu się warunków życia społeczeństwa i stagnacji*. Pod pomnikiem Kwaśniewski stoi razem z Ewą Spychalską (TVP 1992)",PL_1990-2019.md
1993,PL,Organizacje,"Sprawczość stronnictw lewicowych zapewnić miało im stworzenie wspólnego frontu. 1 maja był okazją do zamanifestowania tej jedności – pojawia się OPZZ, SdRP, ZSMP, PPS, Demokratyczny Ruch Kobiet, Ruch Ludzi Pracy, spośród których wszystkie są częścią Sojuszu Lewicy Demokratycznej, założonego jeszcze w 1991 roku.",PL_1990-2019.md
1993,PL,Odwołania_historyczne,Nowakowski i jego wezwanie do podtrzymania tradycji – *Pierwszy Maja był przez lata świętem pozorowanej radości. Teraz znów jest dniem walki o podstawowe prawa społeczne pracowników*. Benek przedstawia historię pierwszego maja.,PL_1990-2019.md
1993,PL,Wydarzenia_alt,"– Unia Pracy samodzielnie złożyła kwiaty pod Bramą Straceń Cytadeli Warszawskiej
- ""festyn w ogrodzie Saskim, wraz ze skromnym kiermaszem książkowym""
- ""spotkania z *ciekawymi ludźmi* w siedzibie SdRP na ul. Szarej""
- |
  po raz pierwszy UP pod Bramą Straceń – tam też zaprasza na własne obchody święta (Ciszewski, 2023). W Trybunie piszą, że pod Bramą Straceń *złożone zostaną kwiaty*, ale bez szczegółów kto",PL_1990-2019.md
1993,PL,Apel,"1-majowa tradycja robotniczych manifestacji przetrwała ponad 100 lat. W tym dniu pracujących na całym świecie łączy hasło obrony praw pracowniczych. Nawiązując do tej treści OPZZ apeluje do organizacji członkowskich oraz załóg pracowniczych o masowy udział w obchodach 1 Maja. Tego dnia pragniemy wspólnie zamanifestować: – wolę budowania szerokiego frontu związkowej jedności w obronie podstawowych praw pracowniczych
– nasz zdecydowany sprzeciw wobec polityki prowadzącej do ubożenia szerokich warstw społeczeństwa, ciągłego wzrosru cen towarów i usług, bezrobocia, ograniczenia prawa do ochrony zdrowia, zabezpieczenia społecznego i braku perspektyw mieszkaniowych
– poparcie dla tych sił reformatorskich, które w polityce gospodarczej opowiadają się za przełamaniem recesji, nową polityką przemysłową i tworzeniem miejsc pracy
W manifestacjach pierwszomajowych opowiemy się za ""Kartą Gwarancji Społeczno-Socjalnych"" jako ważnym elementem przygotowania i podpisania nowej umowy społecznej, regulującej podstawowe stosunki społeczno-ekonomiczne w demokratycznym państwie prawa. Wzywamy do udziału w manifestacjach 1-majowych na terenie całego kraju, a w Warszawie do uczestnictwa w pochodzie na tradycyjnej trasie: OPZZ- pomnik Nike",PL_1990-2019.md
1993,PL,TVP,"Tym razem wspólny marsz PPS Ikonowicza i SLD. Do kontrujących manifestantów ze schodów kościoła zwraca się policjant – *proszę nie rzucać, będziemy zatrzymywać!*. Ktoś krzyczy w stronę pochodu: *Rosyjskie pachołki! OPZZ, gdzie byliście w 80. latach? Nie dla was demokracja!* i dalej, *Śmierć komunie*. Fragmenty przemówienia, które jest bardzo trudno rozszyfrować – przemówienie Ikonowicza, które zostało opisane w innych źródłach. Generalnie przeciwko prywatyzacji i ustawie prywatyzacyjnej
o tym, że lewica na władzę musi sobie zasłużyć, bo jeśli sobie nie zasłuży, to przyjdą czasy ciemne. Reporter mówi o dosadnych hasłach, które padały
mówi, że przyszło mało osób, raczej z nawyku.",PL_1990-2019.md
1993,PL,Wspolnie_OPZZ_PPS,Tak,PL_1990-2019.md
1993,PL,Miejsca_pamięci,"PPS: Warecka
UP samodzielnie: Brama Straceń
SLD i OPZZ, wszystkie delegacje: pomnik Nike. Dopiero potem wiec
Jaruzelski: pomnik Nike",PL_1990-2019.md
1993,PL,Siedziba Robotnika,"Brak źródeł na kwiaty pod Robotnikiem, zakładam że się odbyło składanie (GW, DT, TVP, NTP, ŻW)",PL_1990-2019.md
1993,PL,Plac Grzybowski,nie odbywa się,PL_1990-2019.md
1993,PL,Plac Piłsudskiego,"przedstawiciele wszystkich organizacji składają kwiaty pod pomnikiem Nike (DT)
Kwiaty składa również Wojciech Jaruzelski (DT)",PL_1990-2019.md
1993,PL,Brama Straceń,"delegacje SLD i OPZZ składają po wiecu kwiaty (DT)
UP samodzielnie składa kwiaty o 11 (GW)",PL_1990-2019.md
1993,PL,kontra,"Zgromadzeni na schodach kościoła Św. Krzyża obrzucili manifestantów obelgami i jajami (ŻW)
Lider SLD zaprezentował rozrzucaną w czasie pochodu ulotkę pt. ""Fałszywi obrońcy ludzi pracy"". W sejmowych kuluarah pokazał mi ją z nieskrywaną satysfakcją Krzysztof Król z KPN: Zdążyliśmy! Zasypiemy was w czasie pochodu. (DT 1993)
Do kontrujących manifestantów ze schodów kościoła zwraca się policjant – *proszę nie rzucać, będziemy zatrzymywać!*. Ktoś krzyczy w stronę pochodu: *Rosyjskie pachołki! OPZZ, gdzie byliście w 80. latach? Nie dla was demokracja!* i dalej, *Śmierć komunie* (TVP 1993)
Przed [kościół Św. Krzyża] grupa młodych ludzi z transparentem ,Solidarność' obrzuciła pochód jajkami. Policjanci zatrzymali kilka osób. (GW 1993)",PL_1990-2019.md
1993,PL,Pikniki,"Od 12:30 w siedzibie SdRP przy ul. Rozbrat 44a rozpocznie się cykl spotkań – z członkami Socjaldemokratycznej Frakcji Młodych, dziennikarzami Trybuny, kierownictwami OPZZ i SdRP oraz posłami SLD (DT)
Po pochodzie odbędzie się wiele imprez związanych z obchodami, m.in. w siedzibie SdRP przy ul. Rozbrat 44. (GW)
W ogrodzie Saskim przewidziane są skromne kiermasze książkowe, spotkania z ciekawymi ludźmi w pomieszczeniach SdRP przzy ul. Szarej (Związkowiec)",PL_1990-2019.md
1993,PL,Komitet organizacyjny,"OPZZ i SdRP zapraszają na centralne uroczystości Święta Pracy, które rozpoczną się 1 maja o godz. 10... (DT 1993)",PL_1990-2019.md
1993,PL,wiec,"Po raz pierwszy pojawia się nazwa wiec w kontekście zakończenia, w źródłach związanych z organizatorami. W Warszawie uczestników manifestacji, którzy zebrali się pod gmachem OPZZ powitała przewodnicząca Ewa Spychalska (....) Następnie [na placu Teatralnym] odbył się wiec. W relacji 4 przemówienia – Spychalska, Ikonowicz, Waniek (DUK), Kwaśniewski (TP 9 maja 1993)
Wyimki z przemówień Kwaśniewskiegi i Ikonowicza w GW Szepty i Krzyki 1993
Wszyscy razem spotkali się na WIECU na placu Teatralnym. W DT relacja z przemówienia Ewy Spychalskiej, Ikonowicza i Kwaśniewskiego spod Nike (DT 1993)
Pojawia się przebitka na przemawiającą pod OPZZ Spychalską, nikt inny nie został pokazany. Krótka przebitka na sam pochód, głównie na utarczki z osobami stojącymi na schodach kościoła. Druga połowa nagrania poświęcona przemówieniom – Ikonowicza, Kwaśniewskiego (TVP 1993)",PL_1990-2019.md
1994,PL,Wydarzenia_alt,"UP na pewno składa kwiaty pod Bramą Straceń, nie mam informacji o delegacji SdRP/OPZZ/Jaruzelskim. Nie wiem też, co ze spotkaniem na Szarej – należy zakładać, że się odbyło",PL_1990-2019.md
1994,PL,Apel,"Koleżanki i Koledzy!
Zbliża się 1 Maja – tradycyjne święto obchodzone od ponad stu lat na całym świecie pod hasłami obrony interesów pracujących. Ogrom zaniedbań w dziedzinie społecznej i socjalnej będący spuścizną lat poprzednich, każe zabiegać o stały postęp socjalny, osłonę najsłabszych, poprawę warunków pracy i życia pracujących. Temu między innymi celowi służą nasze szerokie negocjacje nad *Kartą gwarancji społeczno-socjalnych* jako elementu przyszłej umowy spolecznej
Zbliżający się 1 Maja uczyńmy wspólnym świętem związkowym. Dniem walki o stały rozwój gospodarczy.
Wzywamy wszystkie organizacje i struktury OPZZ do organizowania w tym dniu – w zależności od uznania – pochodów, wieców, manifestacji, majówek, festynów, łącząc się z ludźmi pracy na całym świecie w związkowej walce o godność pracy i polepszenie warunków życia.
Rada OPZZ
Warszawa, 13 kwietnia 1994",PL_1990-2019.md
1994,PL,Organizacje,"PPS (wcześniejszy początek, wspólny wiec), SdRP, OPZZ, ZKP ""Proletariat",PL_1990-2019.md
1994,PL,Goście,"po części oficjalnej pojawił się Jaruzelski, a Aleksander Kwaśniewski rozdawał autografy",PL_1990-2019.md
1994,PL,Przemówienia,"*pod pomnikiem Nike przemawiali wyłącznie związkowcy, Ikonowicz i Kwaśniewki milczeli*
Spychalska rozpoczyna przemówienie od podkreślenia trudnej sytuacji gospodarczej, którą nowa ekipa rządząca zastała po 4 latach rządów, którym *patronowała* Solidarność. OPZZ przedstawiany jest jako przeciwieństwo Solidarności, której członkowie strajkują. Z kolei OPZZ jest tym konstruktuwnym partnerem, który dąży do rozwiązania problemów gospodarczych w kraju na drodze współpracy z nowymi władzami.
Duży nagłówek *PZPR wróciło na transparenty.* To za sprawą Ligi Republikańskiej, której działaniom poświęcono sporo miejsca. Uczestnicy *dzierżyli autentyczne transparenty z hasłami: ""Pozdrawiamy kierownictwo partii!"", ""Pozdrawiamy narody ZSRR!"" oraz portrety Stalina, Bieruta i Breżniewa. (...) –Dobre hasła. Z nimi chodźmy – zapalił się starszy pan. – Co pan. To prowokacja – przestrzegł go kolega.*
Pochód otwierał PPS, dopiero za nim znalazł się pochód właściwy, organizowany przez OPZZ.
Sporo miejsca poświęconego happeningowi Ligi Republikańskiej.
Na wiecu na placu Teatralnym *przemawiali tylko związkowcy. Kwaśniewski i Ikonowicz milczeli*.
*– Właściwie jedynym słowem, jakie powinien powiedzieć zgromadzonym przewodniczący SLD, jest słowo ""przepraszam"" – powiedział Alfred Miodowicz*
Ogólnie podkreślana jest różnica pokoleniowa między uczestnikami pochodów OPZZ-owskich i kontrmanifestacji",PL_1990-2019.md
1994,PL,TVP,"najpierw wiec PPS na de Gaulle'a. Ikonowicz krytyczny wobec obecnego rządu, ale niestety nie ma wobec niego alternatywy. *Dopóki nie pojawi się realna lewicowa alternatywa, jesteśmy na nich skazani*. Działacze PPS, z flagami np. *Bezrobocie Stop* idą w stronę siedziby OPZZ, gdzie rozpoczynają wspólną manifestację. Ewa Spychalska mówi, że *dziś jesteśmy w całej Polsce razem, w robotniczy dzień. W dzień robotnika św. Józefa*. Potem przebitka na orkiestrę, rozdawanie flag polskich. Dalej Spychalska – przetrwaliśmy najtrudniejszy okres, a dziś rządzi centrolewica. Ma nadzieję, że żadne prowokacje nie zepsują nam naszego święta. *Chciałam państwa poinformować, że właśnie dziś, pod uniwersytetem, studenciaki bawią się świetnie. Zorganizowali tzw. czerwoną alternatywę, mają przygotowanych przebierańców w mundurach radzieckich. A cóż nam to szkodzi? Niech się dzieciaki bawią*. Dalej widać już właściwy pochód, który spotyka się z blokadą. Na czele transparent OPZZ, za nim orkiestra i dopiero potem reszta pochodu ze swoimi hasłami. Pochód zostaje zablokowany – protestujący członkowie Ligi Republikańskiej stają naprzeciw zdezorientowanych uczestników, skandując w ich stronę *Albin Siwak*. Policja miała ich odizolować, zatrzymano 7 osób. *Trwają negocjacje z rządem* – mówi na placu Teatralnym Ewa Spychalska – *i tak jest, jak państwo widzicie. Jedne związki, w dużej grupie, 18 central związkowych, negocjują, a inne protestują. I nie mam pretensji do związkowców w zakładach. Natomiast mam pretensje do niektórych liderów związkowych, którzy walczą o bardziej partykularne niż robotnicze interesy*. Widać stojącego z boku Wojciecha Jaruzelskiego. Solidarnościowec pod kościołem Kostki mówi, że nie pozwolą na przerobienie Polski na kraj, w którym jedynym fetyszem jest pieniądz. Jest również nagranie spod Bramy Straceń, gdzie spotykają się przedstawiciele Unii Pracy i składają kwiaty.",PL_1990-2019.md
